customer_id,date,amount,channel
200593,2023-01-22,105.51,web
200617,2023-01-16,42.85,partner
200411,2023-03-11,41.41,store
200615,2023-09-23,27.07,web
200273,2023-05-25,23.69,callcenter
200075,2023-01-29,6.56,web
200279,2023-05-05,85.73,store
200264,2023-12-31,9.8,web
200273,2023-07-11,21.11,web
200423,2023-09-24,76.44,store
200117,2023-04-08,-31.95,store
200366,2023-07-10,12.6,callcenter
200417,2023-10-19,65.16,store
200169,2023-09-04,23.87,web
200408,2023-01-03,20.82,partner
200606,2023-08-10,10.23,callcenter
200370,2023-10-16,22.46,callcenter
200002,2023-02-19,26.46,partner
200632,2023-05-24,50.65,store
200520,2023-08-24,17.73,store
200377,2023-01-02,87.51,store
200020,2023-09-17,77.93,web
200080,2023-11-06,77.92,partner
200071,2023-07-12,40.49,web
200766,2023-06-13,62.06,web
200277,2023-02-03,57.97,web
200382,2023-09-22,72.03,web
200626,2023-12-11,76.92,store
200589,2023-11-17,59.82,web
200057,2023-07-20,60.74,web
200836,2023-01-13,56.74,web
200238,2023-04-15,60.83,store
200690,2023-04-06,37.65,web
200748,2023-01-03,21.31,web
200484,2023-02-13,13.09,web
200145,2023-07-29,10.11,callcenter
200490,2023-02-05,14.26,web
200220,2023-01-15,73.69,callcenter
200764,2023-12-12,96.4,web
200679,2023-08-09,58.74,web
200741,2023-10-22,43.53,partner
200745,2023-04-01,6.55,store
200160,2023-05-14,32.69,web
200027,2023-08-11,20.3,store
200563,2023-09-08,20.29,web
200552,2023-05-15,39.49,web
200779,2023-12-02,58.44,web
200574,2023-09-14,36.47,web
200722,2023-03-22,145.71,web
200313,2023-02-05,42.54,web
200112,2023-01-06,5.45,partner
200034,2023-11-05,114.2,web
200392,2023-10-28,34.91,web
200001,2023-06-24,95.97,web
200466,2023-09-21,9.84,callcenter
200360,2023-11-19,17.58,web
200232,2023-02-28,14.05,web
200532,2023-12-24,72.32,callcenter
200611,2023-06-28,85.4,web
200035,2023-06-09,53.11,web
200428,2023-02-28,45.1,store
200845,2023-09-03,6.08,web
200267,2023-08-08,19.29,web
200702,2023-01-11,21.85,store
200303,2023-08-25,7.93,callcenter
200244,2023-02-21,33.55,callcenter
200771,2023-04-11,54.1,store
200320,2023-08-12,-66.93,web
200779,2023-10-13,56.89,store
200589,2023-02-18,28.45,callcenter
200731,2023-06-22,23.25,store
200733,2023-04-15,29.9,web
200822,2023-09-15,32.82,callcenter
200499,2023-10-30,-13.46,partner
200857,2023-08-22,24.36,web
200053,2023-10-18,20.83,store
200442,2023-06-14,104.94,partner
200356,2023-08-07,71.08,web
200087,2023-04-17,53.69,callcenter
200785,2023-12-27,15.79,web
200720,2023-03-16,61.76,web
200673,2023-12-03,18.72,callcenter
200570,2023-09-30,62.26,callcenter
200541,2023-12-27,29.16,web
200342,2023-08-23,79.92,partner
200615,2023-05-09,9.46,store
200877,2023-04-13,-60.11,partner
200226,2023-03-07,84.79,web
200304,2023-12-19,30.48,callcenter
200098,2023-02-08,28.73,store
200816,2023-10-23,36.07,store
200477,2023-09-12,53.26,web
200533,2023-02-16,22.43,web
200239,2023-12-01,19.59,web
200032,2023-03-01,115.72,web
200724,2023-02-28,27.59,partner
200774,2023-07-18,34.43,store
200306,2023-02-07,24.98,store
200685,2023-02-07,56.4,web
200514,2023-08-16,20.81,store
200578,2023-12-18,32.25,web
200155,2023-01-20,73.98,partner
200553,2023-08-21,67.28,web
200145,2023-08-08,27.16,web
200196,2023-01-25,36.81,web
200321,2023-02-24,16.55,web
200193,2023-06-11,36.77,store
200818,2023-09-11,130.44,store
200026,2023-03-23,64.07,web
200813,2023-06-08,16.43,store
200138,2023-06-29,8.09,callcenter
200783,2023-09-17,16.81,store
200302,2023-04-01,11.72,store
200829,2023-09-09,32.46,web
200486,2023-10-31,78.44,store
200440,2023-08-01,32.77,web
200117,2023-09-21,21.04,web
200390,2023-03-03,27.67,web
200501,2023-11-27,52.33,web
200885,2023-04-20,41.12,web
200236,2023-03-14,17.17,web
200074,2023-07-20,64.34,partner
200228,2023-05-21,14.23,web
200218,2023-06-18,38.97,web
200853,2023-10-21,24.61,web
200135,2023-07-15,30.58,web
200893,2023-05-17,14.82,web
200101,2023-10-20,37.14,store
200730,2023-05-19,13.34,web
200373,2023-12-16,23.15,web
200048,2023-12-26,29.11,store
200552,2023-06-21,17.46,web
200655,2023-10-09,88.16,callcenter
200754,2023-09-16,23.1,web
200160,2023-11-11,27.53,web
200555,2023-06-18,36.14,web
200512,2023-05-29,9.97,partner
200398,2023-04-11,6.35,web
200804,2023-08-02,29.14,web
200380,2023-08-13,7.61,web
200342,2023-06-14,45.55,partner
200472,2023-04-24,47.16,store
200835,2023-06-14,45.54,web
200780,2023-07-03,60.92,store
200637,2023-02-16,29.04,store
200072,2023-08-29,89.9,web
200270,2023-11-04,-42.28,web
200013,2023-04-28,85.01,web
200085,2023-05-23,58.95,web
200748,2023-02-03,29.86,store
200733,2023-08-01,42.05,partner
200092,2023-06-06,52.05,store
200412,2023-11-09,5.92,web
200251,2023-11-28,10.12,web
200065,2023-10-10,101.76,web
200343,2023-03-18,51.69,store
200092,2023-03-14,72.47,store
200662,2023-06-27,28.74,store
200870,2023-08-14,86.15,callcenter
200380,2023-01-12,30.14,web
200218,2023-06-30,51.38,store
200449,2023-02-01,94.48,partner
200869,2023-04-05,-56.1,web
200143,2023-05-12,14.35,store
200613,2023-01-15,31.86,web
200083,2023-04-06,-43.33,web
200270,2023-08-18,53.93,web
200395,2023-12-31,79.3,web
200345,2023-10-12,54.24,store
200160,2023-04-22,33.02,web
200699,2023-12-10,27.75,web
200605,2023-06-10,28.97,store
200391,2023-05-10,23.45,web
200376,2023-11-06,22.52,web
200067,2023-05-26,71.39,partner
200594,2023-09-27,38.89,callcenter
200206,2023-03-01,23.85,web
200270,2023-05-02,35.4,callcenter
200774,2023-12-26,25.21,callcenter
200577,2023-03-31,6.8,web
200626,2023-11-07,54.73,callcenter
200238,2023-06-20,74.55,store
200450,2023-12-16,65.7,partner
200012,2023-06-01,62.93,web
200220,2023-06-30,13.46,store
200720,2023-05-25,85.87,web
200427,2023-03-18,21.67,store
200571,2023-11-04,11.47,web
200709,2023-07-29,3.34,store
200843,2023-07-04,42.61,partner
200073,2023-05-16,87.32,web
200522,2023-10-09,79.13,web
200895,2023-05-07,36.33,web
200179,2023-03-28,69.89,web
200773,2023-01-31,133.46,callcenter
200522,2023-11-15,26.5,store
200286,2023-01-27,50.01,store
200704,2023-11-05,88.48,partner
200783,2023-05-19,11.85,store
200128,2023-01-01,12.89,web
200613,2023-12-05,98.14,web
200842,2023-09-28,71.26,web
200599,2023-09-21,20.02,partner
200492,2023-07-19,14.87,partner
200125,2023-10-05,13.26,web
200405,2023-02-18,-41.61,web
200815,2023-03-27,20.36,store
200719,2023-07-18,20.73,store
200405,2023-09-26,13.31,store
200278,2023-08-03,37.26,web
200722,2023-05-29,11.84,store
200870,2023-09-03,55.44,store
200269,2023-01-22,80.85,web
200729,2023-07-05,42.99,store
200277,2023-05-25,71.02,web
200744,2023-07-01,31.84,partner
200868,2023-02-17,18.02,callcenter
200596,2023-11-26,26.72,store
200446,2023-11-08,8.05,web
200282,2023-12-11,21.67,callcenter
200053,2023-11-03,30.64,web
200047,2023-08-31,36.07,web
200752,2023-04-15,72.56,web
200595,2023-02-11,90.72,web
200204,2023-08-12,41.71,partner
200496,2023-12-12,14.33,web
200790,2023-05-13,14.2,store
200583,2023-12-29,22.0,store
200824,2023-02-26,18.96,store
200105,2023-04-14,42.39,web
200065,2023-08-26,15.05,web
200599,2023-06-29,92.24,callcenter
200524,2023-10-05,64.81,web
200619,2023-05-06,74.39,web
200883,2023-10-10,21.15,store
200098,2023-04-20,15.05,store
200837,2023-02-24,20.14,store
200054,2023-07-27,38.12,web
200472,2023-07-07,35.1,web
200748,2023-07-26,85.98,web
200612,2023-01-09,96.78,store
200200,2023-05-31,39.67,callcenter
200543,2023-02-02,10.12,store
200811,2023-10-21,28.15,store
200182,2023-01-30,174.54,store
200843,2023-12-07,10.7,store
200587,2023-01-21,43.66,web
200078,2023-08-11,20.03,partner
200299,2023-05-02,124.31,store
200775,2023-02-10,46.56,web
200304,2023-05-11,20.2,store
200852,2023-01-15,24.88,web
200377,2023-09-12,5.45,web
200308,2023-11-14,43.18,partner
200766,2023-05-01,44.15,store
200706,2023-06-10,10.55,web
200214,2023-02-21,54.93,store
200702,2023-06-25,95.9,web
200225,2023-12-12,12.91,store
200806,2023-07-16,54.05,web
200006,2023-11-16,55.02,store
200595,2023-10-12,39.84,partner
200139,2023-02-15,-41.84,web
200609,2023-01-20,24.11,store
200880,2023-05-13,5.21,store
200600,2023-12-10,45.78,store
200390,2023-03-03,-64.12,callcenter
200740,2023-01-17,15.98,web
200175,2023-12-17,20.39,web
200488,2023-03-14,18.37,store
200869,2023-05-10,48.25,web
200320,2023-10-12,43.46,partner
200024,2023-02-05,16.91,store
200397,2023-03-04,-34.4,store
200435,2023-09-23,35.28,web
200730,2023-01-03,46.38,web
200724,2023-09-17,26.31,partner
200306,2023-07-17,76.8,web
200695,2023-03-29,46.82,store
200128,2023-08-12,75.88,store
200170,2023-04-28,45.96,web
200543,2023-12-13,48.92,store
200637,2023-06-01,8.67,web
200726,2023-10-01,-43.41,callcenter
200560,2023-04-08,33.78,store
200114,2023-11-01,81.34,web
200607,2023-04-16,73.62,store
200386,2023-07-05,87.15,partner
200239,2023-10-20,20.81,web
200305,2023-12-05,35.71,web
200729,2023-10-02,92.77,web
200159,2023-09-01,20.35,store
200503,2023-09-10,81.71,web
200074,2023-05-29,75.7,store
200652,2023-09-08,34.82,web
200134,2023-07-29,108.67,partner
200845,2023-07-10,-77.93,partner
200793,2023-04-25,11.97,web
200769,2023-05-09,97.72,store
200313,2023-02-15,34.89,web
200704,2023-09-20,48.19,web
200121,2023-01-09,48.37,web
200260,2023-02-12,56.97,store
200119,2023-04-17,94.12,partner
200048,2023-02-21,47.72,web
200330,2023-10-01,33.06,web
200517,2023-02-16,16.44,store
200776,2023-06-16,25.13,callcenter
200031,2023-09-25,74.35,store
200366,2023-08-04,85.41,web
200642,2023-08-04,27.52,partner
200181,2023-05-06,64.85,web
200663,2023-06-14,23.4,web
200513,2023-10-07,6.64,web
200506,2023-06-23,10.24,web
200112,2023-09-13,79.0,store
200151,2023-10-30,7.04,partner
200789,2023-03-31,61.03,store
200788,2023-02-14,45.08,callcenter
200407,2023-06-19,82.3,web
200536,2023-05-20,41.52,store
200487,2023-02-24,52.89,store
200463,2023-10-05,44.25,web
200640,2023-08-16,48.61,web
200510,2023-08-29,36.67,partner
200112,2023-09-16,53.61,web
200074,2023-06-08,30.02,callcenter
200765,2023-07-06,70.85,partner
200666,2023-03-23,40.96,web
200178,2023-09-24,67.23,web
200054,2023-12-12,20.69,store
200197,2023-11-15,28.01,web
200520,2023-05-29,-10.48,store
200525,2023-01-19,49.26,web
200152,2023-11-17,47.66,partner
200158,2023-07-29,24.65,web
200186,2023-10-11,38.06,store
200398,2023-04-20,16.12,callcenter
200209,2023-11-11,75.69,store
200410,2023-11-02,74.01,store
200012,2023-01-07,36.69,partner
200842,2023-07-26,31.86,callcenter
200802,2023-06-24,8.54,partner
200304,2023-08-29,65.91,partner
200723,2023-04-05,18.8,web
200481,2023-02-05,69.78,partner
200028,2023-04-11,10.17,partner
200256,2023-07-11,15.55,store
200051,2023-04-09,12.72,store
200637,2023-06-19,18.09,store
200704,2023-05-23,153.83,web
200555,2023-09-11,33.48,web
200006,2023-05-30,59.14,store
200212,2023-02-22,14.91,web
200422,2023-08-20,20.79,web
200130,2023-03-19,116.86,partner
200096,2023-04-20,34.45,web
200273,2023-09-15,42.28,callcenter
200532,2023-04-10,51.54,store
200079,2023-01-23,107.14,callcenter
200898,2023-05-12,2.67,web
200413,2023-05-22,78.93,web
200154,2023-09-08,89.89,store
200018,2023-09-16,55.34,web
200861,2023-01-01,29.85,store
200535,2023-10-04,46.41,store
200778,2023-09-30,13.97,web
200698,2023-03-05,5.49,partner
200887,2023-05-04,42.55,web
200800,2023-10-07,1.25,web
200689,2023-07-30,24.1,partner
200766,2023-05-04,15.88,web
200771,2023-10-05,29.69,store
200229,2023-08-19,31.61,store
200535,2023-07-06,12.27,web
200887,2023-01-03,53.26,web
200780,2023-08-25,86.2,web
200094,2023-03-07,13.94,web
200100,2023-12-02,13.07,web
200180,2023-03-10,35.38,web
200667,2023-01-11,5.69,partner
200354,2023-05-18,36.03,partner
200565,2023-05-08,78.86,web
200125,2023-05-09,13.16,store
200053,2023-12-05,102.49,web
200693,2023-04-11,26.28,web
200262,2023-11-02,29.42,web
200038,2023-03-01,22.24,store
200194,2023-08-14,64.0,web
200290,2023-02-17,39.83,partner
200364,2023-03-25,27.52,store
200807,2023-02-24,18.61,store
200178,2023-05-01,44.82,partner
200543,2023-06-17,90.33,web
200247,2023-11-10,29.52,store
200448,2023-10-04,39.0,web
200266,2023-09-12,8.73,web
200309,2023-06-28,38.63,web
200539,2023-04-15,155.19,web
200530,2023-04-19,11.72,store
200121,2023-02-18,47.61,web
200141,2023-08-31,23.4,web
200216,2023-10-12,8.09,partner
200809,2023-07-19,-26.08,web
200285,2023-07-30,132.15,web
200520,2023-05-16,47.04,web
200404,2023-12-18,43.37,web
200318,2023-11-20,12.87,partner
200034,2023-05-29,74.35,partner
200397,2023-10-03,94.61,store
200899,2023-05-08,-92.14,web
200846,2023-02-15,70.89,partner
200270,2023-04-17,17.1,store
200479,2023-11-01,13.66,partner
200258,2023-06-25,4.86,web
200829,2023-11-12,15.06,store
200499,2023-04-28,45.86,web
200828,2023-06-17,14.86,web
200768,2023-01-27,76.85,partner
200294,2023-10-13,85.15,store
200411,2023-04-24,81.88,store
200512,2023-02-03,6.51,web
200223,2023-03-21,43.44,web
200748,2023-08-31,39.77,callcenter
200509,2023-10-25,80.35,web
200186,2023-12-15,8.36,web
200434,2023-03-27,39.39,web
200739,2023-08-04,-8.14,store
200380,2023-06-17,72.39,web
200639,2023-09-19,2.3,web
200885,2023-09-03,130.21,store
200301,2023-01-26,53.98,store
200896,2023-02-24,35.28,store
200372,2023-08-04,20.94,web
200505,2023-07-13,82.88,web
200695,2023-11-20,8.57,web
200061,2023-11-06,2.26,web
200631,2023-01-22,51.85,web
200510,2023-08-02,33.29,partner
200589,2023-05-29,45.79,callcenter
200857,2023-06-26,41.01,web
200436,2023-01-24,57.33,store
200833,2023-11-03,35.42,web
200510,2023-03-02,25.96,web
200193,2023-12-12,36.35,store
200587,2023-12-06,64.03,web
200171,2023-10-27,67.3,web
200809,2023-02-12,47.35,web
200137,2023-05-30,3.46,store
200448,2023-01-09,43.49,store
200737,2023-08-12,7.03,web
200008,2023-11-12,69.7,web
200441,2023-07-12,63.24,web
200455,2023-01-09,16.27,web
200304,2023-04-21,55.95,web
200605,2023-03-04,38.36,store
200292,2023-06-08,19.23,store
200336,2023-05-16,55.17,store
200247,2023-10-30,99.62,web
200561,2023-03-22,25.09,store
200794,2023-04-20,47.81,partner
200159,2023-03-28,15.23,web
200368,2023-11-21,20.88,web
200203,2023-04-18,36.74,partner
200219,2023-12-28,18.45,store
200874,2023-09-01,17.37,web
200639,2023-04-22,13.14,store
200850,2023-08-05,84.88,web
200571,2023-02-14,64.97,web
200599,2023-11-26,35.9,store
200643,2023-12-16,68.23,store
200587,2023-04-18,72.12,web
200739,2023-03-04,31.5,web
200293,2023-06-06,14.5,callcenter
200091,2023-10-09,48.12,store
200439,2023-08-17,85.46,web
200001,2023-01-15,61.16,web
200042,2023-01-04,96.7,store
200045,2023-03-27,71.45,web
200069,2023-10-03,140.12,web
200636,2023-04-05,50.3,callcenter
200537,2023-11-23,28.74,store
200841,2023-04-19,64.23,callcenter
200260,2023-11-22,87.89,web
200297,2023-12-02,43.76,web
200441,2023-09-23,72.55,callcenter
200703,2023-03-05,26.34,partner
200837,2023-01-27,71.2,store
200656,2023-03-05,183.83,web
200456,2023-08-19,26.55,store
200880,2023-09-10,45.93,web
200163,2023-12-26,58.43,partner
200423,2023-12-14,34.52,store
200222,2023-04-23,28.0,web
200149,2023-05-23,39.48,web
200356,2023-10-09,80.04,web
200688,2023-10-10,8.96,store
200287,2023-04-25,17.86,web
200736,2023-01-12,-33.72,web
200549,2023-02-05,73.97,web
200636,2023-10-28,39.24,web
200218,2023-05-08,22.65,store
200776,2023-09-22,103.34,web
200183,2023-10-20,44.97,web
200334,2023-11-24,27.58,web
200704,2023-06-29,57.79,callcenter
200621,2023-08-21,55.82,web
200269,2023-03-13,45.86,web
200237,2023-12-10,21.51,web
200389,2023-11-19,72.97,web
200401,2023-05-23,115.49,store
200053,2023-05-15,51.42,web
200218,2023-09-25,10.37,callcenter
200139,2023-06-01,154.34,store
200139,2023-09-22,57.44,store
200318,2023-02-02,16.04,web
200032,2023-04-09,70.42,web
200609,2023-10-12,85.73,web
200604,2023-12-03,40.42,partner
200198,2023-01-10,7.25,callcenter
200787,2023-10-12,47.53,web
200534,2023-01-26,15.61,callcenter
200282,2023-11-13,58.77,store
200174,2023-04-03,22.28,store
200386,2023-05-13,54.08,callcenter
200864,2023-09-19,28.39,callcenter
200003,2023-11-04,49.16,store
200018,2023-06-01,71.82,web
200371,2023-04-25,73.22,store
200827,2023-12-24,19.79,web
200253,2023-12-19,31.21,web
200672,2023-07-11,32.36,partner
200516,2023-01-09,46.94,web
200179,2023-12-20,89.84,web
200817,2023-08-15,35.44,web
200146,2023-07-21,54.71,store
200455,2023-02-10,34.11,web
200596,2023-12-29,22.4,callcenter
200607,2023-09-20,9.64,store
200768,2023-03-21,27.04,web
200634,2023-05-13,13.52,web
200591,2023-05-06,14.25,web
200137,2023-11-14,49.89,web
200275,2023-06-23,54.24,web
200311,2023-11-15,75.5,web
200333,2023-09-09,5.85,web
200101,2023-05-15,66.93,web
200085,2023-05-29,1.93,web
200396,2023-10-23,22.52,callcenter
200650,2023-07-02,34.21,partner
200798,2023-09-06,22.4,web
200846,2023-02-14,38.31,store
200432,2023-06-05,44.69,web
200808,2023-07-30,1.33,store
200410,2023-05-06,-55.47,partner
200426,2023-11-06,25.48,store
200188,2023-03-18,65.21,store
200565,2023-11-07,66.9,partner
200279,2023-01-24,41.65,web
200436,2023-06-05,-73.15,store
200842,2023-07-08,18.14,web
200491,2023-04-03,22.81,web
200272,2023-07-17,5.64,store
200603,2023-11-25,56.89,web
200658,2023-06-12,38.84,web
200545,2023-07-16,33.9,web
200037,2023-12-13,32.21,callcenter
200203,2023-12-04,28.57,web
200115,2023-01-05,14.35,web
200860,2023-09-23,11.7,web
200280,2023-11-07,116.04,callcenter
200426,2023-12-10,53.12,web
200811,2023-10-20,33.16,web
200892,2023-01-31,29.92,web
200197,2023-10-04,48.89,store
200773,2023-11-05,83.36,partner
200654,2023-07-11,42.39,web
200552,2023-01-08,145.33,web
200150,2023-03-11,58.47,web
200622,2023-04-11,25.59,web
200551,2023-11-11,11.45,partner
200401,2023-02-15,80.45,web
200528,2023-09-29,16.32,partner
200189,2023-03-07,65.4,web
200559,2023-10-31,49.65,web
200137,2023-01-05,9.11,store
200257,2023-03-28,48.02,store
200445,2023-02-07,54.87,web
200145,2023-07-22,28.91,callcenter
200822,2023-10-13,27.48,web
200797,2023-06-01,30.3,partner
200426,2023-07-14,79.07,web
200512,2023-08-22,26.28,web
200262,2023-06-16,6.24,partner
200190,2023-10-02,39.0,web
200864,2023-04-14,5.34,web
200371,2023-03-05,46.95,partner
200858,2023-03-10,15.12,web
200060,2023-03-05,31.82,store
200096,2023-01-14,15.36,web
200427,2023-01-16,98.45,web
200703,2023-01-20,49.37,web
200381,2023-02-27,14.57,web
200755,2023-08-20,42.15,web
200119,2023-03-29,12.11,web
200770,2023-08-02,31.45,store
200399,2023-01-27,83.28,web
200256,2023-10-20,50.04,web
200575,2023-05-10,16.25,partner
200700,2023-06-11,10.11,web
200835,2023-09-04,55.18,callcenter
200078,2023-12-31,110.85,store
200632,2023-10-17,32.92,callcenter
200283,2023-05-27,80.47,partner
200452,2023-05-07,50.68,web
200415,2023-05-04,54.58,store
200693,2023-01-31,-11.8,web
200358,2023-05-04,31.25,web
200251,2023-10-05,33.06,web
200438,2023-04-11,-3.45,web
200601,2023-05-23,20.88,web
200761,2023-01-26,22.99,partner
200004,2023-04-02,15.93,web
200511,2023-01-26,30.29,store
200065,2023-06-21,63.13,callcenter
200557,2023-04-19,64.49,web
200561,2023-12-21,90.64,web
200769,2023-08-04,71.09,store
200173,2023-05-17,44.66,callcenter
200715,2023-07-16,92.59,partner
200619,2023-12-17,24.55,web
200598,2023-03-07,35.65,callcenter
200573,2023-04-03,116.62,web
200494,2023-07-19,23.91,web
200057,2023-02-08,2.53,web
200731,2023-07-09,10.36,store
200353,2023-02-27,32.7,web
200094,2023-11-12,15.78,store
200551,2023-10-10,9.31,web
200852,2023-01-18,65.66,web
200642,2023-07-16,50.77,callcenter
200221,2023-03-18,3.78,store
200734,2023-08-01,75.17,web
200761,2023-07-18,137.57,store
200297,2023-12-20,20.55,web
200470,2023-03-06,51.5,web
200753,2023-07-04,14.06,web
200141,2023-12-19,40.58,callcenter
200318,2023-02-12,52.74,web
200410,2023-04-03,32.84,web
200006,2023-09-20,17.94,store
200150,2023-02-09,23.67,web
200549,2023-03-17,5.06,web
200237,2023-12-16,37.19,web
200217,2023-08-01,104.41,callcenter
200266,2023-01-21,10.32,web
200111,2023-11-08,90.18,web
200573,2023-07-11,28.24,web
200232,2023-06-24,4.93,web
200586,2023-12-29,66.29,web
200745,2023-04-25,37.6,store
200430,2023-05-19,12.95,store
200822,2023-07-30,-18.82,store
200176,2023-03-30,22.64,web
200865,2023-02-16,31.46,web
200289,2023-02-20,40.47,web
200272,2023-04-23,41.61,partner
200881,2023-01-30,61.65,store
200410,2023-07-04,36.5,web
200672,2023-12-29,46.23,store
200722,2023-04-03,37.66,web
200403,2023-01-15,1.11,partner
200286,2023-01-15,10.78,store
200442,2023-03-02,-13.98,web
200346,2023-08-02,35.31,web
200374,2023-06-21,37.83,web
200213,2023-05-27,28.74,web
200823,2023-10-03,51.74,web
200515,2023-05-23,57.21,web
200716,2023-08-13,31.21,store
200593,2023-12-30,62.41,web
200317,2023-03-03,27.58,web
200286,2023-02-10,44.18,web
200884,2023-03-21,2.15,web
200021,2023-02-26,31.61,web
200265,2023-10-30,64.2,store
200662,2023-11-16,35.62,web
200491,2023-07-24,13.3,web
200554,2023-02-17,41.95,callcenter
200019,2023-11-07,28.62,web
200197,2023-12-01,45.48,web
200539,2023-05-29,17.96,web
200283,2023-09-03,30.34,web
200423,2023-08-11,12.64,store
200861,2023-07-12,22.65,store
200574,2023-05-09,39.44,web
200567,2023-04-12,6.01,web
200176,2023-04-11,31.54,web
200535,2023-05-12,10.34,web
200864,2023-10-05,27.0,callcenter
200575,2023-10-29,8.85,web
200706,2023-02-11,126.03,partner
200859,2023-01-21,63.98,web
200811,2023-06-24,28.5,store
200305,2023-10-08,89.7,web
200266,2023-07-24,18.5,callcenter
200252,2023-10-30,76.5,store
200693,2023-09-18,46.21,store
200339,2023-09-15,19.23,web
200740,2023-07-16,52.86,web
200720,2023-01-20,66.15,store
200599,2023-03-07,32.49,web
200108,2023-09-29,60.64,store
200640,2023-04-23,56.86,web
200186,2023-09-21,42.44,store
200497,2023-05-04,8.8,web
200205,2023-01-05,41.19,store
200055,2023-09-04,31.78,web
200572,2023-11-22,50.24,web
200406,2023-06-12,13.75,partner
200577,2023-02-18,61.91,web
200441,2023-06-01,21.71,partner
200334,2023-12-17,14.08,partner
200014,2023-04-27,55.52,web
200248,2023-01-26,91.32,web
200792,2023-10-08,-37.57,store
200679,2023-03-28,86.78,callcenter
200417,2023-01-14,19.24,web
200028,2023-09-09,15.99,partner
200886,2023-05-04,72.71,web
200664,2023-02-20,50.46,web
200019,2023-01-20,9.84,partner
200189,2023-03-09,97.0,web
200153,2023-02-24,31.79,store
200812,2023-01-05,34.03,web
200858,2023-05-16,106.29,web
200372,2023-10-29,88.47,callcenter
200160,2023-05-25,83.78,web
200578,2023-01-14,19.3,store
200245,2023-11-18,42.34,partner
200108,2023-08-19,48.6,store
200233,2023-12-18,14.79,callcenter
200228,2023-08-01,10.18,callcenter
200048,2023-06-24,30.16,web
200630,2023-07-06,61.43,store
200316,2023-01-03,1.74,web
200495,2023-05-17,36.16,store
200495,2023-06-11,11.56,store
200693,2023-04-20,65.6,web
200686,2023-11-02,43.7,store
200507,2023-12-16,11.34,web
200754,2023-06-24,66.55,store
200512,2023-10-14,43.48,web
200023,2023-03-23,28.27,web
200772,2023-12-03,-127.12,store
200692,2023-09-14,30.7,web
200382,2023-09-25,21.9,partner
200347,2023-08-06,-53.03,store
200805,2023-10-30,100.66,partner
200383,2023-07-14,1.99,store
200334,2023-12-18,75.96,partner
200659,2023-08-30,54.75,web
200295,2023-06-15,90.05,store
200363,2023-03-18,79.39,web
200701,2023-11-28,47.31,web
200200,2023-01-21,53.78,partner
200010,2023-01-16,37.71,store
200302,2023-01-12,92.67,store
200154,2023-02-09,18.9,store
200325,2023-04-01,37.34,web
200064,2023-06-28,61.6,callcenter
200530,2023-04-11,66.65,web
200460,2023-06-15,66.81,web
200245,2023-06-13,50.59,web
200565,2023-06-09,67.14,callcenter
200130,2023-01-22,53.61,web
200009,2023-07-16,106.73,web
200429,2023-04-20,18.31,web
200145,2023-07-16,66.96,web
200770,2023-01-23,33.26,web
200272,2023-11-14,39.79,web
200385,2023-09-21,112.14,web
200264,2023-05-07,111.09,web
200390,2023-05-12,92.65,web
200087,2023-04-26,24.38,web
200840,2023-12-28,22.38,web
200155,2023-09-14,11.31,partner
200355,2023-06-17,98.09,web
200762,2023-08-25,15.22,web
200383,2023-01-24,-28.73,web
200630,2023-10-30,24.46,callcenter
200061,2023-08-06,22.02,partner
200266,2023-04-23,5.82,web
200683,2023-09-10,26.64,web
200237,2023-01-03,42.29,web
200372,2023-06-28,13.0,web
200072,2023-12-11,19.45,web
200454,2023-10-05,88.7,web
200314,2023-01-17,16.58,web
200774,2023-08-04,34.42,web
200358,2023-09-06,36.23,web
200744,2023-07-12,19.78,web
200813,2023-04-28,72.23,web
200755,2023-09-05,86.31,partner
200668,2023-06-04,10.01,web
200525,2023-12-13,24.05,web
200431,2023-11-02,18.51,partner
200073,2023-11-28,28.92,web
200121,2023-06-03,36.28,web
200342,2023-09-05,6.25,store
200590,2023-02-22,36.15,web
200004,2023-10-02,111.69,web
200842,2023-10-03,80.87,store
200893,2023-10-11,41.97,store
200070,2023-01-08,7.6,partner
200086,2023-06-16,65.38,web
200763,2023-04-11,26.15,web
200179,2023-11-30,76.34,web
200162,2023-07-16,68.26,web
200168,2023-08-12,28.67,store
200631,2023-06-09,34.05,store
200119,2023-02-11,18.97,web
200165,2023-08-15,8.11,callcenter
200357,2023-08-11,35.65,web
200540,2023-05-20,58.69,callcenter
200891,2023-08-18,38.92,web
200213,2023-05-23,32.7,store
200229,2023-08-29,53.5,store
200487,2023-05-08,31.91,store
200375,2023-10-10,42.02,store
200540,2023-11-20,27.84,store
200221,2023-06-26,35.02,store
200556,2023-01-07,12.24,partner
200832,2023-09-06,21.07,web
200614,2023-12-09,109.52,web
200661,2023-09-17,10.93,store
200062,2023-05-11,114.59,web
200812,2023-07-25,40.8,web
200633,2023-05-14,7.95,web
200564,2023-10-10,66.65,web
200139,2023-09-22,10.37,store
200498,2023-08-17,62.29,store
200609,2023-05-22,-49.29,web
200561,2023-03-04,38.73,web
200111,2023-08-14,44.96,web
200036,2023-05-04,46.76,callcenter
200431,2023-11-26,31.03,store
200645,2023-01-24,120.2,web
200348,2023-11-05,90.81,web
200618,2023-10-12,64.83,partner
200870,2023-07-08,27.89,store
200800,2023-12-29,25.78,web
